goodreads_book_id,tag_id,count
13891,9221,240
13891,26023,239
13891,27199,193
13891,26785,187
13891,14361,173
13891,5207,151
13891,30185,132
13891,11370,129
13891,10729,123
13891,3389,99
13891,1691,81
13891,22753,74
13891,26897,72
13891,18886,69
13891,32846,67
13891,17213,64
13891,24960,58
13891,20774,56
13891,18045,53
13891,10210,52
13891,3358,51
13891,20849,49
13891,3392,48
13891,26842,48
13891,1642,45
13891,3371,43
13891,10197,42
13891,16613,42
13891,11376,37
13891,30521,36
13891,15169,33
13891,11340,32
13891,5090,31
13891,16615,30
13891,22689,29
13891,26837,29
13891,11773,28
13891,11336,27
13891,22034,25
13891,32402,25
13891,10094,24
13891,11378,24
13891,26771,23
13891,25104,23
13891,3377,22
13891,11590,21
13891,25765,21
13891,11367,21
13891,14064,20
13891,12940,20
13891,13962,20
13891,25149,19
13891,11978,19
13891,27412,19
13891,22944,18
13891,26774,18
13891,6122,18
13891,10093,17
13891,28300,17
13891,27401,17
13891,24964,16
13891,21989,16
13891,14764,16
13891,18284,16
13891,31557,16
13891,27403,16
13891,11372,16
13891,1654,16
13891,3379,15
13891,13005,15
13891,7415,15
13891,10644,14
13891,26138,14
13891,30667,14
13891,6604,14
13891,11855,14
13891,27322,14
13891,24883,14
13891,32400,14
13891,603,13
13891,23349,13
13891,1914,13
13891,2104,12
13891,25150,12
13891,26894,12
13891,26838,12
13891,12663,12
13891,11321,12
13891,30444,12
13891,25234,11
13891,25151,11
13891,13955,11
14201,30574,119250
14201,11305,8539
14201,8717,8472
14201,11743,2970
14201,11557,2684
14201,14487,1707
14201,22743,902
14201,5207,617
14201,14467,617
14201,18886,600
14201,1416,407
14201,26785,387
14201,2173,343
14201,11590,327
14201,17213,316
14201,3389,271
14201,3392,244
14201,5751,216
14201,9477,215
14201,31505,214
14201,18045,208
14201,11370,207
14201,22753,204
14201,10641,198
14201,22034,184
14201,3371,184
14201,9221,181
14201,14484,179
14201,1642,173
14201,9638,173
14201,26897,170
14201,20939,169
14201,18919,169
14201,26837,152
14201,10197,146
14201,18367,139
14201,9484,139
14201,30521,137
14201,4949,133
14201,14552,131
14201,1659,129
14201,31617,123
14201,28300,115
14201,12869,114
14201,26771,110
14201,20849,107
14201,21989,107
14201,22973,101
14201,29011,100
14201,20774,99
14201,26842,99
14201,22330,97
14201,21374,96
14201,14983,91
14201,11376,90
14201,3358,88
14201,15169,87
14201,8346,86
14201,2104,85
14201,10644,85
14201,10210,85
14201,27412,84
14201,11643,83
14201,14988,81
14201,12868,80
14201,13446,80
14201,22689,76
14201,30667,74
14201,26774,73
14201,15006,73
14201,8055,72
14201,18326,72
14201,32586,71
14201,941,70
14201,1691,66
14201,19524,66
14201,3377,65
14201,25596,65
14201,3379,64
14201,509,63
14201,11136,63
14201,2186,63
14201,25506,62
14201,25151,61
14201,8344,61
14201,30672,60
14201,24960,58
14201,27403,58
14201,11644,58
14201,8067,57
14201,18525,57
14201,7457,56
14201,29316,56
14201,11130,55
14201,5776,53
14201,12948,52
14201,31859,52
14201,22733,52
14201,603,51
14201,25822,49
14280,11743,473
14280,30574,397
14280,11557,155
14280,6184,107
14280,4949,87
14280,6178,86
14280,22743,77
14280,27682,74
14280,5207,62
14280,8055,58
14280,18326,56
14280,18367,49
14280,27684,44
14280,28751,40
14280,8067,35
14280,21656,35
14280,18045,31
14280,27661,31
14280,21662,29
14280,6190,29
14280,32686,27
14280,3389,26
14280,10197,26
14280,6189,22
14280,22753,21
14280,18318,21
14280,1659,21
14280,5051,21
14280,17213,20
14280,9221,19
14280,30521,19
14280,27669,19
14280,11644,19
14280,27696,19
14280,11590,18
14280,1642,18
14280,32586,17
14280,2043,17
14280,6186,16
14280,20774,15
14280,10644,15
14280,25151,15
14280,941,15
14280,12948,15
14280,6185,15
14280,3371,14
14280,24805,14
14280,27693,14
14280,4985,14
14280,32688,14
14280,6216,14
14280,21660,13
14280,13195,13
14280,7457,12
14280,3392,12
14280,6163,12
14280,15169,11
14280,1416,11
14280,27656,11
14280,9477,11
14280,32724,11
14280,6187,11
14280,6195,11
14280,20849,10
14280,21989,10
14280,25149,10
14280,11665,10
14280,27678,10
14280,22034,9
14280,10210,9
14280,10093,9
14280,2690,9
14280,617,9
14280,27683,9
14280,28768,9
14280,25152,8
14280,26138,8
14280,30672,8
14280,603,8
14280,3377,8
14280,24996,8
14280,31505,8
14280,21665,8
14280,23157,8
14280,27672,8
14280,8717,7
14280,14064,7
14280,3379,7
14280,29316,7
14280,4959,7
14280,9638,7
14280,8346,7
14280,28740,7
14280,781,7
14280,3677,7
14280,13194,7
14280,21659,7
14280,25150,6
14280,25148,6
14280,20653,6
14295,30574,14175
14295,27669,658
14295,11743,422
14295,8717,366
14295,11557,196
14295,15048,71
14295,240,70
14295,236,49
14295,27661,41
14295,251,40
14295,27682,40
14295,2277,35
14295,27684,34
14295,18326,33
14295,18367,31
14295,8067,31
14295,22743,30
14295,8055,30
14295,261,25
14295,28751,25
14295,26636,25
14295,30521,24
14295,5413,24
14295,5207,23
14295,32586,23
14295,248,22
14295,272,21
14295,18045,20
14295,1195,20
14295,26837,19
14295,27696,18
14295,25149,17
14295,22753,16
14295,603,16
14295,4949,16
14295,27683,16
14295,17213,14
14295,18318,14
14295,26771,13
14295,10059,13
14295,12680,13
14295,27678,13
14295,941,12
14295,1659,12
14295,27693,12
14295,919,12
14295,20849,11
14295,31656,11
14295,12948,11
14295,1416,11
14295,22034,10
14295,2313,10
14295,2690,10
14295,15067,10
14295,11305,9
14295,27656,9
14295,7725,9
14295,13073,9
14295,25150,8
14295,18919,8
14295,1642,8
14295,24080,8
14295,30672,8
14295,2335,8
14295,254,8
14295,32080,8
14295,7654,8
14295,9221,7
14295,10197,7
14295,20288,7
14295,2312,7
14295,24996,7
14295,24805,7
14295,22025,7
14295,1196,7
14295,1194,7
14295,5412,7
14295,11590,6
14295,24960,6
14295,2104,6
14295,14764,6
14295,2294,6
14295,25000,6
14295,267,6
14295,5051,6
14295,26894,6
14295,31528,6
14295,2687,6
14295,25202,6
14295,15169,5
14295,25153,5
14295,10210,5
14295,28300,5
14295,27766,5
14295,8069,5
14295,27689,5
14295,30505,5
14295,5410,5
14295,30707,5
14295,21285,5
14316,30574,2083
14316,11743,848
14316,8717,723
14316,11557,327
14316,7852,121
14316,22743,101
14316,33114,98
14316,4949,95
14316,18326,92
14316,8055,91
14316,5751,89
14316,10641,75
14316,8067,68
14316,22034,64
14316,17213,63
14316,5207,62
14316,18045,57
14316,18367,56
14316,32989,52
14316,12948,42
14316,11590,40
14316,30521,38
14316,1416,37
14316,9052,37
14316,21989,36
14316,3371,35
14316,4514,35
14316,3392,33
14316,1659,32
14316,22753,31
14316,3389,31
14316,10644,30
14316,9221,27
14316,18318,27
14316,1642,27
14316,14487,27
14316,5051,24
14316,31430,24
14316,10197,21
14316,20288,21
14316,941,21
14316,20279,20
14316,11221,19
14316,617,19
14316,25151,18
14316,30672,18
14316,473,18
14316,9886,16
14316,32586,16
14316,25152,15
14316,25438,15
14316,26735,15
14316,5583,15
14316,25150,14
14316,14467,14
14316,27669,14
14316,5481,14
14316,20774,13
14316,25149,13
14316,19524,13
14316,25506,13
14316,4985,13
14316,9477,13
14316,20849,12
14316,24996,12
14316,7849,12
14316,10210,11
14316,10093,11
14316,3358,11
14316,5776,11
14316,5746,11
14316,8069,11
14316,22206,11
14316,1619,11
14316,15169,10
14316,22689,10
14316,25148,10
14316,25822,10
14316,11834,10
14316,5747,10
14316,5058,10
14316,8070,10
14316,1810,10
14316,2104,9
14316,12600,9
14316,18054,9
14316,603,9
14316,923,9
14316,3379,9
14316,10094,9
14316,31557,9
14316,20218,9
14316,27535,8
14316,24997,8
14316,3377,8
14316,10932,8
14316,29316,8
14316,9638,8
14316,12680,8
14316,5775,8
15096,30574,1996
15096,11743,621
15096,8717,386
15096,14487,336
15096,11557,192
15096,4949,177
15096,12452,132
15096,5207,74
15096,14467,71
15096,12175,58
15096,8055,48
15096,16441,45
15096,32130,44
15096,32917,42
15096,20939,41
15096,5051,41
15096,12948,37
15096,22034,34
15096,18045,32
15096,26138,32
15096,22753,30
15096,1642,30
15096,18367,28
15096,9221,27
15096,8067,27
15096,1659,27
15096,11590,26
15096,10932,25
15096,32812,25
15096,18326,24
15096,18919,23
15096,11221,23
15096,21989,22
15096,32906,22
15096,20774,21
15096,9886,20
15096,4959,20
15096,4985,19
15096,17213,18
15096,7852,18
15096,15169,17
15096,20849,17
15096,12553,17
15096,14552,16
15096,32808,14
15096,22689,13
15096,1416,13
15096,6750,13
15096,13110,13
15096,20288,12
15096,32586,12
15096,12218,12
15096,27199,11
15096,30521,11
15096,25149,11
15096,9477,11
15096,10644,10
15096,5751,10
15096,615,10
15096,27535,10
15096,30672,10
15096,5481,10
15096,4968,10
15096,12255,10
15096,8656,10
15096,2104,9
15096,11497,9
15096,4967,9
15096,11776,9
15096,5080,9
15096,11305,8
15096,10197,8
15096,611,8
15096,609,8
15096,603,8
15096,19524,8
15096,11978,8
15096,30766,8
15096,32820,8
15096,22643,8
15096,11644,8
15096,14730,8
15096,11505,7
15096,25152,7
15096,20279,7
15096,11503,7
15096,923,7
15096,12940,7
15096,22344,7
15096,24992,7
15096,25146,7
15096,8209,7
15096,12186,7
15096,8636,7
15096,608,7
15096,24960,6
15096,14764,6
15096,10093,6
15096,11643,6
15096,27041,6
15161,30574,14878
15161,11305,1329
15161,27669,690
15161,11743,403
15161,8717,311
15161,14487,176
15161,11557,141
15161,22743,110
15161,18886,80
15161,14467,74
15161,5207,59
15161,26785,51
15161,5751,50
15161,11152,49
15161,18045,43
15161,30521,39
15161,2173,38
15161,3389,36
15161,10641,34
15161,27661,34
15161,14484,32
15161,11370,31
15161,2690,31
15161,27682,30
15161,11590,29
15161,9221,27
15161,18919,26
15161,3392,25
15161,3371,25
15161,28751,25
15161,27684,24
15161,11136,24
15161,17213,21
15161,941,20
15161,1642,20
15161,28300,20
15161,8055,19
15161,27412,19
15161,11643,18
15161,11644,18
15161,11130,18
15161,22753,17
15161,26897,17
15161,32586,16
15161,11128,16
15161,11162,15
15161,27683,15
15161,10644,14
15161,1659,14
15161,26774,14
15161,15169,13
15161,29011,13
15161,10197,13
15161,18367,13
15161,603,13
15161,11148,13
15161,31505,13
15161,25822,13
15161,27656,13
15161,7658,13
15161,31617,12
15161,8067,12
15161,15285,12
15161,7654,12
15161,11376,12
15161,30667,12
15161,2687,12
15161,27696,12
15161,29070,12
15161,14552,11
15161,4949,11
15161,27403,11
15161,509,11
15161,22973,10
15161,25150,10
15161,18326,10
15161,30672,10
15161,11298,10
15161,25596,10
15161,20849,9
15161,22689,9
15161,25151,9
15161,25147,9
15161,27693,9
15161,5481,9
15161,5776,9
15161,13446,9
15161,5775,9
15161,32724,9
15161,20774,8
15161,22034,8
15161,26138,8
15161,12948,8
15161,15048,8
15161,26838,8
15161,11124,8
15161,2186,8
15161,11159,8
15161,11141,8
15161,11363,8
15719,30574,41810
15719,13561,1563
15719,7778,1419
15719,13547,617
15719,8717,513
15719,11305,465
15719,11743,268
15719,19357,222
15719,11557,204
15719,14487,166
15719,29005,166
15719,7806,150
15719,7746,134
15719,14467,121
15719,22743,115
15719,21308,114
15719,7739,110
15719,13568,105
15719,28999,100
15719,13528,85
15719,7784,84
15719,2173,82
15719,8782,64
15719,8779,64
15719,19359,55
15719,13564,54
15719,5207,53
15719,18045,51
15719,12785,51
15719,26837,50
15719,9221,37
15719,7858,37
15719,30521,36
15719,26771,35
15719,7743,33
15719,14552,32
15719,13597,30
15719,1691,29
15719,1642,29
15719,7843,27
15719,28994,26
15719,17213,23
15719,30639,23
15719,26785,21
15719,33114,20
15719,5481,20
15719,7836,19
15719,22753,18
15719,32586,18
15719,7824,18
15719,7760,18
15719,30464,18
15719,29011,16
15719,25150,16
15719,11590,15
15719,14484,15
15719,13550,15
15719,28992,15
15719,32946,14
15719,2166,14
15719,18886,13
15719,20774,13
15719,22973,13
15719,21989,13
15719,10197,13
15719,8780,13
15719,32989,12
15719,603,12
15719,10210,12
15719,13588,12
15719,13594,12
15719,13567,12
15719,25093,12
15719,7776,12
15719,10644,11
15719,19083,11
15719,7787,11
15719,4044,11
15719,13552,11
15719,2186,11
15719,24960,10
15719,5751,10
15719,26897,10
15719,25151,10
15719,25149,10
15719,25148,10
15719,19103,10
15719,29008,10
15719,7830,10
15719,25152,9
15719,18054,9
15719,2938,9
15719,9638,9
15719,27176,9
15719,30687,9
15719,7750,9
15719,9507,9
15719,25167,8
15719,18051,8
15719,13555,8
16059,30574,5242
16059,11743,471
16059,8717,180
16059,4949,145
16059,11557,110
16059,5207,56
16059,8055,48
16059,8067,44
16059,6750,41
16059,22743,37
16059,5051,32
16059,12948,30
16059,26138,29
16059,1659,26
16059,1642,24
16059,18045,23
16059,25630,23
16059,22034,21
16059,32581,21
16059,4985,20
16059,4959,18
16059,609,16
16059,12600,15
16059,21989,13
16059,25438,13
16059,22753,12
16059,20774,12
16059,18326,12
16059,9221,11
16059,7852,11
16059,2277,11
16059,18367,10
16059,1416,10
16059,2620,10
16059,15169,9
16059,31505,9
16059,32686,9
16059,22689,8
16059,27535,8
16059,9886,8
16059,32586,8
16059,9484,8
16059,608,8
16059,20849,7
16059,21437,7
16059,15174,7
16059,617,7
16059,5080,7
16059,22970,7
16059,615,6
16059,18318,6
16059,611,6
16059,11798,6
16059,29401,6
16059,1974,6
16059,2104,5
16059,20824,5
16059,17213,5
16059,11221,5
16059,4971,5
16059,9638,5
16059,32726,5
16059,4968,5
16059,25145,5
16059,8069,5
16059,11776,5
16059,22707,5
16059,1810,5
16059,20866,5
16059,1521,5
16059,25152,4
16059,3371,4
16059,22352,4
16059,18640,4
16059,18680,4
16059,27556,4
16059,14064,4
16059,14764,4
16059,603,4
16059,3358,4
16059,11643,4
16059,5180,4
16059,5053,4
16059,9477,4
16059,23349,4
16059,6766,4
16059,30766,4
16059,15392,4
16059,13962,4
16059,9538,4
16059,22206,4
16059,1973,4
16059,20839,4
16059,25151,3
16059,25150,3
16059,21928,3
16059,19524,3
16059,11243,3
16059,13703,3
16059,15179,3
16243,30574,2839
16243,20939,1558
16243,11743,1016
16243,8517,401
16243,11557,241
16243,20926,218
16243,27199,198
16243,20994,187
16243,4949,160
16243,8717,128
16243,5751,123
16243,5207,119
16243,22743,108
16243,18045,102
16243,17213,92
16243,30358,89
16243,9336,85
16243,10641,83
16243,20989,76
16243,8527,75
16243,8067,73
16243,8055,70
16243,16898,62
16243,22034,56
16243,1642,56
16243,3389,55
16243,1659,55
16243,10197,52
16243,3371,51
16243,5051,47
16243,29076,44
16243,9221,43
16243,18326,41
16243,3392,40
16243,20957,39
16243,22753,38
16243,8533,38
16243,25149,37
16243,25147,36
16243,25151,34
16243,31430,34
16243,21989,33
16243,11590,32
16243,12948,31
16243,11221,31
16243,1416,30
16243,10210,29
16243,8545,28
16243,16024,27
16243,30521,25
16243,25150,25
16243,12035,25
16243,9477,24
16243,32586,23
16243,4985,23
16243,18367,22
16243,10093,22
16243,11643,22
16243,21815,22
16243,5746,22
16243,20662,22
16243,18318,21
16243,941,21
16243,3377,21
16243,24996,20
16243,20963,20
16243,617,20
16243,5776,19
16243,22689,18
16243,25506,18
16243,9484,18
16243,24960,17
16243,10644,17
16243,603,17
16243,8535,17
16243,18051,17
16243,20986,17
16243,20774,16
16243,15169,16
16243,20849,16
16243,25152,16
16243,25153,16
16243,20288,16
16243,3358,16
16243,30386,16
16243,24997,16
16243,24999,16
16243,25148,16
16243,25145,16
16243,20656,16
16243,21003,15
16243,5481,15
16243,30672,14
16243,20933,14
16243,31505,14
16243,4959,14
16243,22733,14
16243,32724,14
16243,14764,13
16243,5779,13
16696,30574,2002
16696,11743,232
16696,20939,186
16696,8717,174
16696,14487,105
16696,22743,56
16696,27575,56
16696,8517,55
16696,18367,39
16696,9336,38
16696,5207,37
16696,22034,37
16696,20926,37
16696,14467,35
16696,11557,31
16696,18326,28
16696,8067,26
16696,2277,24
16696,12948,22
16696,17213,21
16696,3371,20
16696,10641,20
16696,16383,20
16696,19891,20
16696,22025,19
16696,18045,18
16696,27573,18
16696,14730,17
16696,3392,16
16696,22753,15
16696,21989,15
16696,18318,15
16696,8055,14
16696,20994,14
16696,4949,14
16696,14721,14
16696,9221,13
16696,32917,13
16696,1659,12
16696,32130,12
16696,3389,11
16696,615,11
16696,941,11
16696,25146,11
16696,6542,11
16696,10644,10
16696,10197,10
16696,2294,10
16696,8527,10
16696,3377,10
16696,31557,10
16696,25150,9
16696,1642,9
16696,603,9
16696,10093,8
16696,20957,8
16696,22027,8
16696,32812,8
16696,617,8
16696,23066,8
16696,15169,7
16696,2312,7
16696,10210,7
16696,14552,7
16696,20989,7
16696,1416,7
16696,25106,7
16696,5051,7
16696,32906,7
16696,14519,7
16696,5751,6
16696,5090,6
16696,2313,6
16696,20288,6
16696,3379,6
16696,25149,6
16696,2580,6
16696,4985,6
16696,5481,6
16696,25145,6
16696,21672,6
16696,9343,6
16696,27592,6
16696,27595,6
16696,22689,5
16696,14064,5
16696,14764,5
16696,31656,5
16696,32586,5
16696,24996,5
16696,12940,5
16696,11834,5
16696,22944,5
16696,22376,5
16696,32808,5
16696,31528,5
16696,13962,5
16696,27766,5
16696,8069,5
16696,16680,5
17645,30574,17295
17645,11743,928
17645,21024,454
17645,14487,377
17645,11305,374
17645,8717,331
17645,11557,254
17645,11665,188
17645,6184,163
17645,22743,147
17645,5207,139
17645,7457,108
17645,14467,99
17645,25799,88
17645,18326,85
17645,18367,82
17645,18045,65
17645,21011,63
17645,22034,62
17645,23831,61
17645,4949,61
17645,11673,60
17645,8055,58
17645,25798,57
17645,1659,53
17645,19224,53
17645,1642,52
17645,6178,50
17645,17213,49
17645,26735,49
17645,30521,45
17645,3348,43
17645,11590,41
17645,32686,41
17645,11643,39
17645,22753,38
17645,13656,38
17645,10197,37
17645,3389,36
17645,6190,36
17645,8067,33
17645,18318,33
17645,13646,33
17645,13643,33
17645,2429,32
17645,21989,31
17645,14552,31
17645,3392,30
17645,32724,29
17645,941,28
17645,25151,27
17645,6189,27
17645,11644,26
17645,32586,25
17645,6216,25
17645,21035,25
17645,12948,24
17645,25153,23
17645,25152,22
17645,5481,22
17645,11503,20
17645,7404,20
17645,10210,20
17645,6195,20
17645,25147,19
17645,6186,19
17645,9221,18
17645,30672,18
17645,6185,18
17645,32688,18
17645,20849,17
17645,9886,17
17645,603,17
17645,24997,17
17645,21036,17
17645,3371,16
17645,5105,16
17645,18292,16
17645,617,16
17645,6163,16
17645,6223,16
17645,25150,15
17645,24999,15
17645,12315,15
17645,22025,15
17645,24996,14
17645,25148,14
17645,25822,14
17645,5051,14
17645,15169,13
17645,10644,13
17645,24993,13
17645,21021,13
17645,26785,12
17645,25149,12
17645,25114,12
17645,2424,12
17645,22204,12
17645,29316,11
17645,2448,11
17688,30574,1272
17688,7457,37
17688,8717,35
17688,11743,32
17688,27669,20
17688,11557,17
17688,18367,13
17688,11305,12
17688,5207,8
17688,923,8
17688,11035,8
17688,22743,7
17688,23471,7
17688,26740,6
17688,22753,5
17688,22034,5
17688,13098,5
17688,20282,5
17688,20318,5
17688,16838,5
17688,18326,4
17688,18318,4
17688,18292,4
17688,26771,4
17688,12499,4
17688,11590,3
17688,21989,3
17688,17213,3
17688,25150,3
17688,10197,3
17688,26246,3
17688,18919,3
17688,26735,3
17688,13108,3
17688,31133,3
17688,31140,3
17688,31505,3
17688,24338,3
17688,7422,3
17688,11798,3
17688,11765,3
17688,15424,3
17688,11574,2
17688,30573,2
17688,14064,2
17688,14764,2
17688,26256,2
17688,26257,2
17688,20279,2
17688,20288,2
17688,1642,2
17688,603,2
17688,7404,2
17688,7423,2
17688,25149,2
17688,10932,2
17688,17358,2
17688,10939,2
17688,5510,2
17688,27682,2
17688,33760,2
17688,24348,2
17688,7668,2
17688,6122,2
17688,25171,2
17688,7658,2
17688,14752,2
17688,30766,2
17688,8922,2
17688,21953,2
17688,32798,2
17688,32799,2
17688,32302,2
17688,2067,2
17688,27510,2
17688,17721,2
17688,10929,2
17688,10895,2
17688,27921,2
17688,17995,2
17688,10648,2
17688,3484,2
17688,5212,2
17688,8774,2
17688,20734,2
17688,31490,2
17688,18100,2
17688,10938,2
17688,8773,2
17688,31595,1
17688,27030,1
17688,15440,1
17688,13250,1
17688,2465,1
17688,7466,1
17688,11578,1
17688,3422,1
17688,12403,1
17688,153,1
17688,28302,1
17803,30574,1942
17803,11743,1494
17803,11557,823
17803,16203,553
17803,16205,434
17803,18919,307
17803,20654,307
17803,16218,290
17803,8055,283
17803,22743,252
17803,14034,233
17803,22034,177
17803,18367,167
17803,5207,161
17803,11305,128
17803,16217,125
17803,11590,113
17803,21989,102
17803,8067,100
17803,18045,93
17803,3216,93
17803,8717,86
17803,22753,85
17803,30521,76
17803,3218,72
17803,3232,71
17803,18326,69
17803,16212,67
17803,10197,62
17803,31133,60
17803,17213,57
17803,4949,54
17803,9221,48
17803,1642,45
17803,29037,45
17803,3389,43
17803,31140,43
17803,29038,42
17803,25150,41
17803,16209,40
17803,20939,39
17803,3371,39
17803,12948,39
17803,18896,38
17803,20849,37
17803,1659,37
17803,941,36
17803,5090,35
17803,25151,35
17803,10210,33
17803,3231,33
17803,20774,32
17803,3392,32
17803,18318,32
17803,603,32
17803,10644,30
17803,10093,28
17803,25148,28
17803,15169,27
17803,25167,27
17803,32586,27
17803,5481,27
17803,30672,26
17803,11978,26
17803,9886,25
17803,34194,25
17803,25152,24
17803,24080,24
17803,25149,23
17803,15424,23
17803,20655,23
17803,11497,21
17803,24997,21
17803,33777,19
17803,31141,19
17803,20288,18
17803,24996,18
17803,10094,18
17803,24999,18
17803,18292,18
17803,25822,18
17803,22009,18
17803,14033,18
17803,18352,18
17803,14764,16
17803,25147,16
17803,1078,16
17803,30904,16
17803,24960,15
17803,25153,15
17803,5444,15
17803,15362,15
17803,8069,15
17803,16210,15
17803,3379,14
17803,24995,14
17803,783,14
17803,27669,14
17803,26837,14
17803,8656,14
17863,30574,856
17863,26837,677
17863,8717,585
17863,26771,458
17863,11743,268
17863,26894,170
17863,8755,157
17863,27398,135
17863,11557,114
17863,22743,85
17863,10197,48
17863,27826,45
17863,10210,41
17863,1416,41
17863,9221,32
17863,17213,31
17863,28300,29
17863,26816,28
17863,28247,26
17863,31128,25
17863,18045,21
17863,31505,19
17863,26785,16
17863,13954,16
17863,11305,15
17863,26897,14
17863,10093,14
17863,13950,14
17863,22034,12
17863,26884,12
17863,18497,12
17863,26842,11
17863,30800,11
17863,13952,11
17863,20811,11
17863,21243,11
17863,11287,11
17863,27403,10
17863,27412,10
17863,7308,10
17863,26808,10
17863,8751,10
17863,3389,9
17863,10644,9
17863,21989,9
17863,30521,9
17863,22330,9
17863,27401,9
17863,6122,9
17863,18501,9
17863,30672,8
17863,10094,8
17863,2056,8
17863,30804,8
17863,12869,8
17863,6632,8
17863,12708,8
17863,3153,8
17863,15003,8
17863,5207,7
17863,22753,7
17863,603,7
17863,32586,7
17863,25149,7
17863,19524,7
17863,27669,7
17863,9638,7
17863,24078,7
17863,1872,7
17863,20849,6
17863,30551,6
17863,9477,6
17863,22944,6
17863,31557,6
17863,28235,6
17863,26774,6
17863,14983,6
17863,10059,6
17863,15002,6
17863,30813,6
17863,12700,6
17863,18498,6
17863,18503,6
17863,9949,6
17863,9487,6
17863,10385,6
17863,31127,6
17863,11370,5
17863,5090,5
17863,25150,5
17863,941,5
17863,9484,5
17863,25822,5
17863,12868,5
17863,134,5
17863,28283,5
17863,29434,5
17863,9507,5
17863,14991,5
17863,28840,5
18723,30574,1781
18723,11743,662
18723,8717,434
18723,26256,197
18723,26251,96
18723,4949,95
18723,15453,94
18723,18525,75
18723,26246,74
18723,22743,73
18723,5207,70
18723,3870,66
18723,8055,65
18723,8067,62
18723,13207,57
18723,10641,56
18723,26257,55
18723,22034,52
18723,11557,50
18723,18326,44
18723,5751,40
18723,18367,35
18723,5051,35
18723,15312,33
18723,9221,30
18723,18045,28
18723,12948,27
18723,32686,27
18723,3216,26
18723,30073,25
18723,1416,25
18723,22753,24
18723,13202,23
18723,31430,23
18723,26247,22
18723,14487,22
18723,15461,21
18723,15316,21
18723,21989,20
18723,13214,20
18723,13205,19
18723,10644,18
18723,20288,18
18723,1642,18
18723,4985,18
18723,26242,17
18723,31505,17
18723,11665,17
18723,8656,17
18723,11590,16
18723,611,16
18723,9484,16
18723,20774,15
18723,22689,15
18723,26248,15
18723,26735,15
18723,1659,15
18723,9477,15
18723,15858,15
18723,28193,15
18723,15315,15
18723,13213,14
18723,32586,14
18723,11643,14
18723,5747,14
18723,15169,13
18723,30521,13
18723,26253,13
18723,11221,13
18723,5066,13
18723,615,12
18723,941,12
18723,10932,12
18723,15311,12
18723,26245,11
18723,5075,11
18723,20849,10
18723,17213,10
18723,25630,10
18723,617,10
18723,3218,10
18723,9638,9
18723,12868,9
18723,21374,9
18723,11644,9
18723,19316,9
18723,28194,9
18723,26261,8
18723,26269,8
18723,13217,8
18723,26250,8
18723,25366,8
18723,603,8
18723,31155,8
18723,5746,8
18723,5058,8
18723,19017,8
18723,15698,8
18723,26262,8
18723,28195,8
18749,30574,4029
18749,14487,904
18749,1746,891
18749,4949,272
18749,21550,268
18749,32130,242
18749,14467,197
18749,8717,188
18749,5207,173
18749,1774,158
18749,8055,144
18749,22743,140
18749,11590,138
18749,22034,135
18749,240,133
18749,14552,113
18749,18367,108
18749,18326,107
18749,30521,104
18749,18045,87
18749,17213,86
18749,8067,81
18749,1773,81
18749,236,73
18749,5051,67
18749,1659,60
18749,22753,58
18749,1642,58
18749,11743,56
18749,11557,51
18749,25151,48
18749,8656,48
18749,3389,47
18749,30672,45
18749,11665,44
18749,25152,43
18749,1416,42
18749,4985,42
18749,4424,40
18749,941,39
18749,11643,39
18749,21551,38
18749,251,37
18749,2928,37
18749,22478,37
18749,3392,36
18749,20849,36
18749,10197,36
18749,15698,34
18749,10644,33
18749,248,33
18749,32688,33
18749,33312,33
18749,25150,31
18749,12948,31
18749,9221,30
18749,18318,30
18749,7008,30
18749,603,28
18749,11221,28
18749,9477,28
18749,1767,28
18749,3371,27
18749,254,27
18749,20774,26
18749,25153,26
18749,19524,26
18749,29316,26
18749,23802,26
18749,1771,26
18749,7457,25
18749,261,24
18749,9484,24
18749,4959,24
18749,7343,24
18749,15169,23
18749,23931,23
18749,11834,23
18749,32724,23
18749,22689,21
18749,3358,21
18749,25506,21
18749,9611,21
18749,23804,21
18749,24997,20
18749,24074,19
18749,24057,19
18749,32798,19
18749,32799,19
18749,7693,19
18749,1753,18
18749,5481,18
18749,8683,18
18749,11505,17
18749,20288,17
18749,272,17
18749,11780,17
18749,8657,17
18749,829,17
18749,831,16
19448,30574,3008
19448,33114,1305
19448,32989,660
19448,26138,547
19448,6750,423
19448,11557,408
19448,8717,318
19448,11743,307
19448,5207,287
19448,19689,277
19448,8055,272
19448,27199,208
19448,29452,198
19448,22743,160
19448,25438,130
19448,15048,104
19448,6828,97
19448,22753,64
19448,18045,57
19448,14370,57
19448,29464,57
19448,33124,52
19448,12680,47
19448,15169,44
19448,33004,43
19448,33045,42
19448,20774,38
19448,29490,38
19448,19983,37
19448,29457,35
19448,33023,35
19448,6729,34
19448,6766,33
19448,2069,33
19448,33012,32
19448,25436,31
19448,29492,31
19448,33311,31
19448,7725,30
19448,6838,29
19448,6829,29
19448,7852,28
19448,32996,28
19448,10197,26
19448,3389,25
19448,1010,25
19448,6953,24
19448,22689,24
19448,9221,23
19448,17213,23
19448,11590,22
19448,24960,22
19448,33153,22
19448,10210,22
19448,8076,22
19448,29475,22
19448,18640,21
19448,8067,21
19448,12135,21
19448,29466,21
19448,21989,20
19448,30521,20
